name,variation,buy_price,sell_price,source,style,filename
terry-cloth socks,Beige,600,150,Able Sisters,Cute,SocksTexFluffy4
terry-cloth socks,Red,600,150,Able Sisters,Cute,SocksTexFluffy5
terry-cloth socks,Gray,600,150,Able Sisters,Cute,SocksTexFluffy6
tube socks,Blue,480,120,Able Sisters,Simple,SocksTexLine0
tube socks,Orange,480,120,Able Sisters,Simple,SocksTexLine1
tube socks,Green,480,120,Able Sisters,Simple,SocksTexLine2
tube socks,Red,480,120,Able Sisters,Simple,SocksTexLine3
tube socks,Navy blue,480,120,Able Sisters,Simple,SocksTexLine4
tube socks,Berry red,480,120,Able Sisters,Simple,SocksTexLine5
tube socks,Dark green,480,120,Able Sisters,Simple,SocksTexLine6
tube socks,Purple,480,120,Able Sisters,Simple,SocksTexLine7
ultra no-show socks,Pink,480,120,Able Sisters,Simple,SocksTexFootcover1
ultra no-show socks,Brown,480,120,Able Sisters,Simple,SocksTexFootcover2
ultra no-show socks,Olive,480,120,Able Sisters,Simple,SocksTexFootcover3
ultra no-show socks,Green,480,120,Able Sisters,Simple,SocksTexFootcover4
ultra no-show socks,Purple,480,120,Able Sisters,Simple,SocksTexFootcover5
ultra no-show socks,Black,480,120,Able Sisters,Simple,SocksTexFootcover6
ultra no-show socks,Blue,480,120,Able Sisters,Simple,SocksTexFootcover0
ultra no-show socks,White,480,120,Able Sisters,Simple,SocksTexFootcover7
vivid leggings,Purple,450,112,Able Sisters,Simple,SocksTexVividleggings1
vivid leggings,Red,450,112,Able Sisters,Simple,SocksTexVividleggings2
vivid leggings,Pink,450,112,Able Sisters,Simple,SocksTexVividleggings3
vivid leggings,Blue,450,112,Able Sisters,Simple,SocksTexVividleggings4
vivid leggings,Yellow,450,112,Able Sisters,Simple,SocksTexVividleggings5
vivid leggings,Green,450,112,Able Sisters,Simple,SocksTexVividleggings6
vivid leggings,Orange,450,112,Able Sisters,Simple,SocksTexVividleggings7
vivid leggings,Light blue,450,112,Able Sisters,Simple,SocksTexVividleggings0
vivid socks,Red,480,120,Able Sisters,Simple,SocksTexVividsocks0
vivid socks,Green,480,120,Able Sisters,Simple,SocksTexStandard1
vivid socks,Light blue,480,120,Able Sisters,Simple,SocksTexVividsocks2
vivid socks,Blue,480,120,Able Sisters,Simple,SocksTexVividsocks3
vivid socks,Purple,480,120,Able Sisters,Simple,SocksTexVividsocks4
vivid socks,Pink,480,120,Able Sisters,Simple,SocksTexVividsocks5
vivid socks,Orange,480,120,Able Sisters,Simple,SocksTexVividsocks6
vivid socks,Yellow,480,120,Able Sisters,Simple,SocksTexVividsocks7
vivid tights,Blue,720,180,Able Sisters,Simple,SocksTexVividtights4
vivid tights,Yellow,720,180,Able Sisters,Simple,SocksTexVividtights5
vivid tights,Green,720,180,Able Sisters,Simple,SocksTexVividtights6
vivid tights,Orange,720,180,Able Sisters,Simple,SocksTexVividtights7
vivid tights,Purple,720,180,Able Sisters,Simple,SocksTexVividtights1
vivid tights,Red,720,180,Able Sisters,Simple,SocksTexVividtights2
vivid tights,Pink,720,180,Able Sisters,Simple,SocksTexVividtights3
vivid tights,Light blue,720,180,Able Sisters,Simple,SocksTexVividtights0
wave-print socks,Blue,600,150,Kicks,Cool,SocksTexWave0
wave-print socks,Brown,600,150,Kicks,Cool,SocksTexWave1
wave-print socks,Purple,600,150,Kicks,Cool,SocksTexWave2
wave-print socks,Green,600,150,Kicks,Cool,SocksTexWave3
wave-print socks,Gray,600,150,Kicks,Cool,SocksTexWave4
