name,variation,buy_price,sell_price,source,style,filename
apron,Orange,840,210,Able Sisters,Simple,TopsTexTopCoatHApron0
apron,Gray,840,210,Able Sisters,Simple,TopsTexTopCoatHApron6
apron,Brown,840,210,Able Sisters,Simple,TopsTexTopCoatHApron7
Aran-knit cardigan,Light blue,1300,325,Able Sisters,Simple,TopsTexTopOuterLArancardigan1
Aran-knit cardigan,Pink,1300,325,Able Sisters,Simple,TopsTexTopOuterLArancardigan2
Aran-knit cardigan,Beige,1300,325,Able Sisters,Simple,TopsTexTopOuterLArancardigan0
Aran-knit cardigan,Yellow,1300,325,Able Sisters,Simple,TopsTexTopOuterLArancardigan3
Aran-knit sweater,White,1200,300,Able Sisters,Simple,TopsTexTopOuterLAran1
Aran-knit sweater,Gray,1200,300,Able Sisters,Simple,TopsTexTopOuterLAran2
Aran-knit sweater,Green,1200,300,Able Sisters,Simple,TopsTexTopOuterLAran3
Aran-knit sweater,Black,1200,300,Able Sisters,Simple,TopsTexTopOuterLAran4
Aran-knit sweater,Orange,1200,300,Able Sisters,Simple,TopsTexTopOuterLAran5
Aran-knit sweater,Blue,1200,300,Able Sisters,Simple,TopsTexTopOuterLAran6
Aran-knit sweater,Red,1200,300,Able Sisters,Simple,TopsTexTopOuterLAran0
argyle sweater,Gray,1200,300,Able Sisters,Simple,TopsTexTopOuterLArgyle1
argyle sweater,Mustard,1200,300,Able Sisters,Simple,TopsTexTopOuterLArgyle2
argyle sweater,Black,1200,300,Able Sisters,Simple,TopsTexTopOuterLArgyle3
argyle sweater,Red,1200,300,Able Sisters,Simple,TopsTexTopOuterLArgyle4
argyle sweater,Purple,1200,300,Able Sisters,Simple,TopsTexTopOuterLArgyle5
argyle sweater,Pink,1200,300,Able Sisters,Simple,TopsTexTopOuterLArgyle6
argyle sweater,White,1200,300,Able Sisters,Simple,TopsTexTopOuterLArgyle7
argyle sweater,Green,1200,300,Able Sisters,Simple,TopsTexTopOuterLArgyle0
argyle vest,Blue,1440,360,Able Sisters,Simple,TopsTexTopYshirtsLArgyle0
argyle vest,Pink,1440,360,Able Sisters,Simple,TopsTexTopYshirtsLArgyle1
argyle vest,Brown,1440,360,Able Sisters,Simple,TopsTexTopYshirtsLArgyle2
argyle vest,Red,1440,360,Able Sisters,Simple,TopsTexTopYshirtsLArgyle3
argyle vest,Gray,1440,360,Able Sisters,Simple,TopsTexTopYshirtsLArgyle4
argyle vest,Green,1440,360,Able Sisters,Simple,TopsTexTopYshirtsLArgyle5
athletic jacket,Green,960,240,Able Sisters,Active,TopsTexTopOuterLJersey1
athletic jacket,Black,960,240,Able Sisters,Active,TopsTexTopOuterLJersey2
athletic jacket,Red,960,240,Able Sisters,Active,TopsTexTopOuterLJersey0
athletic jacket,Blue,960,240,Able Sisters,Active,TopsTexTopOuterLJersey3
athletic jacket,Berry red,960,240,Able Sisters,Active,TopsTexTopOuterLJersey4
athletic jacket,Navy blue,960,240,Able Sisters,Active,TopsTexTopOuterLJersey5
baggy shirt,Black,NFS,10,Recycle bin,Simple,TopsTexTopTshirtsLLoose1
baggy shirt,Brown,NFS,10,Recycle bin,Simple,TopsTexTopTshirtsLLoose2
baggy shirt,Gray,NFS,10,Recycle bin,Simple,TopsTexTopTshirtsLLoose0
baseball shirt,Red,1120,280,Able Sisters,Active,TopsTexTopTshirtsHBaseball1
baseball shirt,Gray,1120,280,Able Sisters,Active,TopsTexTopTshirtsHBaseball2
baseball shirt,Black,1120,280,Able Sisters,Active,TopsTexTopTshirtsHBaseball3
baseball shirt,White,1120,280,Able Sisters,Active,TopsTexTopTshirtsHBaseball4
baseball shirt,Yellow,1120,280,Able Sisters,Active,TopsTexTopTshirtsHBaseball5
baseball shirt,Navy blue,1120,280,Able Sisters,Active,TopsTexTopTshirtsHBaseball0
basketball tank,Purple,1120,280,Able Sisters,Active,TopsTexTopTshirtsNBasketballshirts0
basketball tank,Orange,1120,280,Able Sisters,Active,TopsTexTopTshirtsNBasketballshirts3
basketball tank,Blue,1120,280,Able Sisters,Active,TopsTexTopTshirtsNBasketballshirts4
basketball tank,Yellow,1120,280,Able Sisters,Active,TopsTexTopTshirtsNBasketballshirts5
basketball tank,Light blue,1120,280,Able Sisters,Active,TopsTexTopTshirtsNBasketballshirts6
basketball tank,Black,1120,280,Able Sisters,Active,TopsTexTopTshirtsNBasketballshirts7
basketball tank,Red,1120,280,Able Sisters,Active,TopsTexTopTshirtsNBasketballshirts1
basketball tank,Green,1120,280,Able Sisters,Active,TopsTexTopTshirtsNBasketballshirts2
bear tee,NA,800,200,Nook Shopping Catalog,Active,TopsTexTopTshirtsHBear0
big-star tee,NA,560,140,Nook Shopping Catalog,Simple,TopsTexTopTshirtsHStar0
biker jacket,Brown,1750,437,Able Sisters,Cool,TopsTexTopYshirtsLRiders1
biker jacket,Beige,1750,437,Able Sisters,Cool,TopsTexTopYshirtsLRiders2
biker jacket,Red,1750,437,Able Sisters,Cool,TopsTexTopYshirtsLRiders3
biker jacket,Blue,1750,437,Able Sisters,Cool,TopsTexTopYshirtsLRiders4
biker jacket,Yellow,1750,437,Able Sisters,Cool,TopsTexTopYshirtsLRiders5
biker jacket,Black,1750,437,Able Sisters,Cool,TopsTexTopYshirtsLRiders0
blossom tee,Pink,800,200,Able Sisters,Cute,TopsTexTopTshirtsHFlower0
blossom tee,Blue,800,200,Able Sisters,Cute,TopsTexTopTshirtsHFlower1
blossom tee,Yellow,800,200,Able Sisters,Cute,TopsTexTopTshirtsHFlower2
blossom tee,Green,800,200,Able Sisters,Cute,TopsTexTopTshirtsHFlower3
blossom tee,Purple,800,200,Able Sisters,Cute,TopsTexTopTshirtsHFlower4
boa blouson,Beige,1680,420,Able Sisters,Cute,TopsTexTopOuterLBlouson1
boa blouson,Blue,1680,420,Able Sisters,Cute,TopsTexTopOuterLBlouson2
boa blouson,White,1680,420,Able Sisters,Cute,TopsTexTopOuterLBlouson3
boa blouson,Purple,1680,420,Able Sisters,Cute,TopsTexTopOuterLBlouson0
boa fleece,White,1400,350,Able Sisters,Active,TopsTexTopYshirtsLFleece0
boa fleece,Yellow,1400,350,Able Sisters,Active,TopsTexTopYshirtsLFleece6
boa fleece,Lime,1400,350,Able Sisters,Active,TopsTexTopYshirtsLFleece7
boa fleece,Green,1400,350,Able Sisters,Active,TopsTexTopYshirtsLFleece1
boa fleece,Navy blue,1400,350,Able Sisters,Active,TopsTexTopYshirtsLFleece2
boa fleece,Beige,1400,350,Able Sisters,Active,TopsTexTopYshirtsLFleece3
boa fleece,Blue,1400,350,Able Sisters,Active,TopsTexTopYshirtsLFleece4
boa fleece,Pink,1400,350,Able Sisters,Active,TopsTexTopYshirtsLFleece5
bold aloha shirt,Navy blue,960,240,Able Sisters,Active,TopsTexTopYshirtsHPolynesia0
bold aloha shirt,Pink,960,240,Able Sisters,Active,TopsTexTopYshirtsHPolynesia1
bomber-style jacket,Avocado,1440,360,Able Sisters,Cool,TopsTexTopOuterLMaone0
bomber-style jacket,Black,1440,360,Able Sisters,Cool,TopsTexTopOuterLMaone1
bomber-style jacket,Blue,1440,360,Able Sisters,Cool,TopsTexTopOuterLMaone2
bomber-style jacket,Brown,1440,360,Able Sisters,Cool,TopsTexTopOuterLMaone3
bone tee,NA,640,160,Able Sisters,Simple,TopsTexTopTshirtsHMeat0
bonjour tee,NA,640,160,Nook Shopping Catalog,Simple,TopsTexTopTshirtsHHellofr0
botanical tee,White,800,200,Able Sisters,Cool,TopsTexTopTshirtsHBotanical1
botanical tee,Black,800,200,Able Sisters,Cool,TopsTexTopTshirtsHBotanical0
bowling shirt,Beige,1260,315,Able Sisters,Cool,TopsTexTopYshirtsHBowling4
bowling shirt,Green,1260,315,Able Sisters,Cool,TopsTexTopYshirtsHBowling5
bowling shirt,Light blue,1260,315,Able Sisters,Cool,TopsTexTopYshirtsHBowling6
bowling shirt,Purple,1260,315,Able Sisters,Cool,TopsTexTopYshirtsHBowling7
bowling shirt,Blue,1260,315,Able Sisters,Cool,TopsTexTopYshirtsHBowling1
bowling shirt,Yellow,1260,315,Able Sisters,Cool,TopsTexTopYshirtsHBowling2
bowling shirt,Orange,1260,315,Able Sisters,Cool,TopsTexTopYshirtsHBowling3
bowling shirt,Red,1260,315,Able Sisters,Cool,TopsTexTopYshirtsHBowling0
bug aloha shirt,NA,NFS,240,Bug-Off,Cool,TopsTexTopYshirtsHInsect0
bulldog jacket,Black,1440,360,Able Sisters,Cool,TopsTexTopOuterLBulldog0
bulldog jacket,White,1440,360,Able Sisters,Cool,TopsTexTopOuterLBulldog1
bulldog jacket,Red,1440,360,Able Sisters,Cool,TopsTexTopOuterLBulldog2
business suitcoat,Blue,1960,490,Able Sisters,Cool,TopsTexTopYshirtsLSuits2
business suitcoat,Berry red,1960,490,Able Sisters,Cool,TopsTexTopYshirtsLSuits3
business suitcoat,Navy blue,1960,490,Able Sisters,Cool,TopsTexTopYshirtsLSuits4
business suitcoat,Gray,1960,490,Able Sisters,Cool,TopsTexTopYshirtsLSuits1
business suitcoat,Black,1960,490,Able Sisters,Cool,TopsTexTopYshirtsLSuits0
café uniform,Green,1500,375,Able Sisters,Elegant,TopsTexTopCoatLCafe1
café uniform,Red,1500,375,Able Sisters,Elegant,TopsTexTopCoatLCafe2
café uniform,Brown,1500,375,Able Sisters,Elegant,TopsTexTopCoatLCafe3
café uniform,Black,1500,375,Able Sisters,Elegant,TopsTexTopCoatLCafe0
camo bomber-style jacket,Green,1400,350,Able Sisters,Cool,TopsTexTopOuterLCamo0
camo bomber-style jacket,Gray,1400,350,Able Sisters,Cool,TopsTexTopOuterLCamo1
camo bomber-style jacket,Purple,1400,350,Able Sisters,Cool,TopsTexTopOuterLCamo2
camo tee,Brown,960,240,Able Sisters,Cool,TopsTexTopTshirtsHCamouflage0
camo tee,Avocado,960,240,Able Sisters,Cool,TopsTexTopTshirtsHCamouflage1
camo tee,Pink,960,240,Able Sisters,Cool,TopsTexTopTshirtsHCamouflage2
camo tee,Gray,960,240,Able Sisters,Cool,TopsTexTopTshirtsHCamouflage3
camo tee,Blue,960,240,Able Sisters,Cool,TopsTexTopTshirtsHCamouflage4
camo tee,Purple,960,240,Able Sisters,Cool,TopsTexTopTshirtsHCamouflage5
camo tee,Red,960,240,Able Sisters,Cool,TopsTexTopTshirtsHCamouflage6
camper tee,NA,840,210,Nook Shopping Promotion,Simple,TopsTexTopTshirtsHOkmotors0
cardigan-shirt combo,Yellow,840,210,Able Sisters,Simple,TopsTexTopYshirtsLCardiganyshirt0
cardigan-shirt combo,Mint,840,210,Able Sisters,Simple,TopsTexTopYshirtsLCardiganyshirt1
cardigan-shirt combo,Pink,840,210,Able Sisters,Simple,TopsTexTopYshirtsLCardiganyshirt2
cardigan-shirt combo,Blue,840,210,Able Sisters,Simple,TopsTexTopYshirtsLCardiganyshirt3
cardigan-shirt combo,Gray,840,210,Able Sisters,Simple,TopsTexTopYshirtsLCardiganyshirt4
cardigan-shirt combo,Black,840,210,Able Sisters,Simple,TopsTexTopYshirtsLCardiganyshirt5
career jacket,Gray,1680,420,Able Sisters,Simple,TopsTexTopYshirtsLCareer0
career jacket,Beige,1680,420,Able Sisters,Simple,TopsTexTopYshirtsLCareer1
career jacket,Peach,1680,420,Able Sisters,Simple,TopsTexTopYshirtsLCareer2
career jacket,Light blue,1680,420,Able Sisters,Simple,TopsTexTopYshirtsLCareer3
career jacket,Pink,1680,420,Able Sisters,Simple,TopsTexTopYshirtsLCareer4
career jacket,Green,1680,420,Able Sisters,Simple,TopsTexTopYshirtsLCareer5
career jacket,Blue,1680,420,Able Sisters,Simple,TopsTexTopYshirtsLCareer6
career jacket,Red,1680,420,Able Sisters,Simple,TopsTexTopYshirtsLCareer7
cavalier shirt,Green,2080,520,Able Sisters,Elegant,TopsTexTopCoatLGunknight2
cavalier shirt,Blue,2080,520,Able Sisters,Elegant,TopsTexTopCoatLGunknight0
cavalier shirt,Red,2080,520,Able Sisters,Elegant,TopsTexTopCoatLGunknight1
checkered chesterfield coat,Brown,2380,595,Able Sisters,Elegant,TopsTexTopCoatLChestercheck0
checkered chesterfield coat,Green,2380,595,Able Sisters,Elegant,TopsTexTopCoatLChestercheck1
checkered chesterfield coat,Blue,2380,595,Able Sisters,Elegant,TopsTexTopCoatLChestercheck2
checkered chesterfield coat,Gray,2380,595,Able Sisters,Elegant,TopsTexTopCoatLChestercheck3
checkered muffler,White,1440,360,Able Sisters,Simple,TopsTexTopOuterLMuffler0
checkered muffler,Gray,1440,360,Able Sisters,Simple,TopsTexTopOuterLMuffler1
checkered muffler,Brown,1440,360,Able Sisters,Simple,TopsTexTopOuterLMuffler2
checkered muffler,Camel,1440,360,Able Sisters,Simple,TopsTexTopOuterLMuffler3
chef's outfit,Red,1680,420,Able Sisters,Simple,TopsTexTopCoatHCook0
chef's outfit,Yellow,1680,420,Able Sisters,Simple,TopsTexTopCoatHCook3
chef's outfit,Orange,1680,420,Able Sisters,Simple,TopsTexTopCoatHCook4
chef's outfit,Brown,1680,420,Able Sisters,Simple,TopsTexTopCoatHCook5
chef's outfit,Black,1680,420,Able Sisters,Simple,TopsTexTopCoatHCook6
chef's outfit,Blue,1680,420,Able Sisters,Simple,TopsTexTopCoatHCook1
chef's outfit,Green,1680,420,Able Sisters,Simple,TopsTexTopCoatHCook2
chesterfield coat,Camel,2320,580,Able Sisters,Cool,TopsTexTopCoatLChester0
chesterfield coat,Brown,2320,580,Able Sisters,Cool,TopsTexTopCoatLChester1
chesterfield coat,Black,2320,580,Able Sisters,Cool,TopsTexTopCoatLChester2
chesterfield coat,Gray,2320,580,Able Sisters,Cool,TopsTexTopCoatLChester3
chick tee,NA,800,200,Able Sisters,Simple,TopsTexTopTshirtsHChickBlue
Chimayo vest,Red,1120,280,Able Sisters,Elegant,TopsTexTopYshirtsLChimayo1
Chimayo vest,White,1120,280,Able Sisters,Elegant,TopsTexTopYshirtsLChimayo2
Chimayo vest,Navy blue,1120,280,Able Sisters,Elegant,TopsTexTopYshirtsLChimayo0
Chimayo vest,Light blue,1120,280,Able Sisters,Elegant,TopsTexTopYshirtsLChimayo3
ciao tee,NA,640,160,Nook Shopping Catalog,Simple,TopsTexTopTshirtsHHelloit0
coatigan,Purple,2380,595,Able Sisters,Elegant,TopsTexTopCoatLCoadigan0
coatigan,Pink,2380,595,Able Sisters,Elegant,TopsTexTopCoatLCoadigan1
coatigan,Light blue,2380,595,Able Sisters,Elegant,TopsTexTopCoatLCoadigan2
coatigan,Gray,2380,595,Able Sisters,Elegant,TopsTexTopCoatLCoadigan3
coatigan,Green,2380,595,Able Sisters,Elegant,TopsTexTopCoatLCoadigan4
collarless coat,Beige,2000,500,Able Sisters,Simple,TopsTexTopCoatLNocollar1
collarless coat,Pink,2000,500,Able Sisters,Simple,TopsTexTopCoatLNocollar2
collarless coat,Gray,2000,500,Able Sisters,Simple,TopsTexTopCoatLNocollar0
collarless shirt,White,960,240,Able Sisters,Simple,TopsTexTopYshirtsLNocollar1
collarless shirt,Black,960,240,Able Sisters,Simple,TopsTexTopYshirtsLNocollar0
college cardigan,Navy blue,1200,300,Able Sisters,Simple,TopsTexTopOuterLCollegecardigan0
college cardigan,Red,1200,300,Able Sisters,Simple,TopsTexTopOuterLCollegecardigan1
college cardigan,Gray,1200,300,Able Sisters,Simple,TopsTexTopOuterLCollegecardigan2
college cardigan,Orange,1200,300,Able Sisters,Simple,TopsTexTopOuterLCollegecardigan3
college cardigan,White,1200,300,Able Sisters,Simple,TopsTexTopOuterLCollegecardigan4
color-block dress shirt,Blue,960,240,Able Sisters,Simple,TopsTexTopYshirtsLTwotone0
color-block dress shirt,Green,960,240,Able Sisters,Simple,TopsTexTopYshirtsLTwotone2
color-block dress shirt,Purple,960,240,Able Sisters,Simple,TopsTexTopYshirtsLTwotone3
color-block dress shirt,Yellow,960,240,Able Sisters,Simple,TopsTexTopYshirtsLTwotone4
color-block dress shirt,Gray,960,240,Able Sisters,Simple,TopsTexTopYshirtsLTwotone5
color-block dress shirt,Red,960,240,Able Sisters,Simple,TopsTexTopYshirtsLTwotone1
colorful striped sweater,"White, yellow & red",1200,300,Able Sisters,Elegant,TopsTexTopTshirtsLMulti2
colorful striped sweater,"Black, coral & pink",1200,300,Able Sisters,Elegant,TopsTexTopTshirtsLMulti3
colorful striped sweater,"Orange, yellow & black",1200,300,Able Sisters,Elegant,TopsTexTopTshirtsLMulti4
colorful striped sweater,"Gray, white & light blue",1200,300,Able Sisters,Elegant,TopsTexTopTshirtsLMulti5
colorful striped sweater,"White, blue & green",1200,300,Able Sisters,Elegant,TopsTexTopTshirtsLMulti1
colorful striped sweater,"Navy, light blue & pink",1200,300,Able Sisters,Elegant,TopsTexTopTshirtsLMulti0
comedian's outfit,Orange,2500,625,Able Sisters,Gorgeous,TopsTexTopYshirtsLComedian0
comedian's outfit,Blue,2500,625,Able Sisters,Gorgeous,TopsTexTopYshirtsLComedian1
comedian's outfit,Red,2500,625,Able Sisters,Gorgeous,TopsTexTopYshirtsLComedian2
comedian's outfit,Yellow,2500,625,Able Sisters,Gorgeous,TopsTexTopYshirtsLComedian3
comedian's outfit,Green,2500,625,Able Sisters,Gorgeous,TopsTexTopYshirtsLComedian4
comedian's outfit,Purple,2500,625,Able Sisters,Gorgeous,TopsTexTopYshirtsLComedian5
comedian's outfit,Aquamarine,2500,625,Able Sisters,Gorgeous,TopsTexTopYshirtsLComedian6
comedian's outfit,White,2500,625,Able Sisters,Gorgeous,TopsTexTopYshirtsLComedian7
coverall coat,Avocado,1120,280,Able Sisters,Simple,TopsTexTopCoatLCoverall0
coverall coat,Red,1120,280,Able Sisters,Simple,TopsTexTopCoatLCoverall3
coverall coat,Navy blue,1120,280,Able Sisters,Simple,TopsTexTopCoatLCoverall1
coverall coat,Beige,1120,280,Able Sisters,Simple,TopsTexTopCoatLCoverall2
cowboy shirt,White,2100,525,Able Sisters,Simple,TopsTexTopYshirtsLCowboy0
cowboy shirt,Red,2100,525,Able Sisters,Simple,TopsTexTopYshirtsLCowboy1
cowboy shirt,Blue,2100,525,Able Sisters,Simple,TopsTexTopYshirtsLCowboy2
cowboy shirt,Light blue,2100,525,Able Sisters,Simple,TopsTexTopYshirtsLCowboy3
cowboy shirt,Brown,2100,525,Able Sisters,Simple,TopsTexTopYshirtsLCowboy4
cycling shirt,Black & blue,1200,300,Able Sisters,Active,TopsTexTopTshirtsHCycle1
cycling shirt,Black & red,1200,300,Able Sisters,Active,TopsTexTopTshirtsHCycle2
cycling shirt,Yellow & black,1200,300,Able Sisters,Active,TopsTexTopTshirtsHCycle3
cycling shirt,Red & green,1200,300,Able Sisters,Active,TopsTexTopTshirtsHCycle4
cycling shirt,Blue & white,1200,300,Able Sisters,Active,TopsTexTopTshirtsHCycle0
cycling shirt,Red & orange,1200,300,Able Sisters,Active,TopsTexTopTshirtsHCycle5
cycling shirt,Lime & light blue,1200,300,Able Sisters,Active,TopsTexTopTshirtsHCycle6
cycling shirt,Purple & pink,1200,300,Able Sisters,Active,TopsTexTopTshirtsHCycle7
DAL apron,NA,NFS,1010,Dodo Airlines,Simple,TopsTexTopCoatHDal0
DAL pilot jacket,NA,NFS,1010,Dodo Airlines,Cool,TopsTexTopOuterLDal0
DAL tee,NA,NFS,1010,Dodo Airlines,Simple,TopsTexTopTshirtsHDal0
dance-team jacket,White,1680,420,Able Sisters,Active,TopsTexTopYshirtsLCool1
dance-team jacket,Purple,1680,420,Able Sisters,Active,TopsTexTopYshirtsLCool2
dance-team jacket,Red,1680,420,Able Sisters,Active,TopsTexTopYshirtsLCool3
dance-team jacket,Black,1680,420,Able Sisters,Active,TopsTexTopYshirtsLCool0
danger tank,NA,640,160,Nook Shopping Catalog,Active,TopsTexTopTshirtsNDanger0
denim jacket,Navy blue,1400,350,Able Sisters,Simple,TopsTexTopYshirtsLDenim2
denim jacket,Black,1400,350,Able Sisters,Simple,TopsTexTopYshirtsLDenim3
denim jacket,White,1400,350,Able Sisters,Simple,TopsTexTopYshirtsLDenim4
denim jacket,Light blue,1400,350,Able Sisters,Simple,TopsTexTopYshirtsLDenim1
denim jacket,Blue,1400,350,Able Sisters,Simple,TopsTexTopYshirtsLDenim0
denim vest,Blue,1120,280,Able Sisters,Active,TopsTexTopYshirtsNDenim1
denim vest,Navy blue,1120,280,Able Sisters,Active,TopsTexTopYshirtsNDenim2
denim vest,Washed out,1120,280,Able Sisters,Active,TopsTexTopYshirtsNDenim0
denim vest,Black,1120,280,Able Sisters,Active,TopsTexTopYshirtsNDenim3
denim vest,White,1120,280,Able Sisters,Active,TopsTexTopYshirtsNDenim4
detective's coat,Brown,2500,625,Able Sisters,Elegant,TopsTexTopCoatLDetective0
detective's coat,Gray,2500,625,Able Sisters,Elegant,TopsTexTopCoatLDetective1
detective's coat,Beige,2500,625,Able Sisters,Elegant,TopsTexTopCoatLDetective2
diner apron,Red,840,210,Able Sisters,Active,TopsTexTopCoatLDiner1
diner apron,Blue,840,210,Able Sisters,Active,TopsTexTopCoatLDiner2
diner apron,Yellow,840,210,Able Sisters,Active,TopsTexTopCoatLDiner3
diner apron,Aquamarine,840,210,Able Sisters,Active,TopsTexTopCoatLDiner4
diner apron,Pink,840,210,Able Sisters,Active,TopsTexTopCoatLDiner0
diner apron,Cream,840,210,Able Sisters,Active,TopsTexTopCoatLDiner5
diner apron,Black,840,210,Able Sisters,Active,TopsTexTopCoatLDiner6
doctor's coat,Red necktie,2160,540,Able Sisters,Simple,TopsTexTopCoatLWhitecoat0
doctor's coat,Black necktie,2160,540,Able Sisters,Simple,TopsTexTopCoatLWhitecoat1
dolly shirt,Pink,960,240,Able Sisters,Cute,TopsTexTopPuffHDolly0
dolly shirt,Blue,960,240,Able Sisters,Cute,TopsTexTopPuffHDolly1
dolly shirt,Yellow,960,240,Able Sisters,Cute,TopsTexTopPuffHDolly2
dolly shirt,Purple,960,240,Able Sisters,Cute,TopsTexTopPuffHDolly3
dotted raincoat,Pink,1600,400,Able Sisters,Cute,TopsTexTopCoatLRaindot1
dotted raincoat,Green,1600,400,Able Sisters,Cute,TopsTexTopCoatLRaindot2
dotted raincoat,Blue,1600,400,Able Sisters,Cute,TopsTexTopCoatLRaindot3
dotted raincoat,Turquoise,1600,400,Able Sisters,Cute,TopsTexTopCoatLRaindot4
dotted raincoat,Gray,1600,400,Able Sisters,Cute,TopsTexTopCoatLRaindot5
dotted raincoat,Light blue,1600,400,Able Sisters,Cute,TopsTexTopCoatLRaindot0
doublet,Blue,1520,380,Able Sisters,Simple,TopsTexTopYshirtsLDoublet1
doublet,Green,1520,380,Able Sisters,Simple,TopsTexTopYshirtsLDoublet2
doublet,Red,1520,380,Able Sisters,Simple,TopsTexTopYshirtsLDoublet3
doublet,Black,1520,380,Able Sisters,Simple,TopsTexTopYshirtsLDoublet0
down jacket,Blue,1120,280,Able Sisters,Active,TopsTexTopOuterLDownjacket0
down jacket,White,1120,280,Able Sisters,Active,TopsTexTopOuterLDownjacket3
down jacket,Green,1120,280,Able Sisters,Active,TopsTexTopOuterLDownjacket4
down jacket,Yellow,1120,280,Able Sisters,Active,TopsTexTopOuterLDownjacket5
down jacket,Orange,1120,280,Able Sisters,Active,TopsTexTopOuterLDownjacket6
down jacket,Lime,1120,280,Able Sisters,Active,TopsTexTopOuterLDownjacket7
down jacket,Black,1120,280,Able Sisters,Active,TopsTexTopOuterLDownjacket1
down jacket,Red,1120,280,Able Sisters,Active,TopsTexTopOuterLDownjacket2
down ski jacket,Red & yellow,1680,420,Able Sisters,Active,TopsTexTopOuterLSkidown0
down ski jacket,Blue & green,1680,420,Able Sisters,Active,TopsTexTopOuterLSkidown1
down ski jacket,Navy & blue,1680,420,Able Sisters,Active,TopsTexTopOuterLSkidown2
down ski jacket,Navy & red,1680,420,Able Sisters,Active,TopsTexTopOuterLSkidown3
dragon jacket,NA,2000,500,Able Sisters,Active,TopsTexTopOuterLSukajandragonBlack
dreamy sweater,Pink,1440,360,Able Sisters,Cute,TopsTexTopOuterLYumekawa0
dreamy sweater,Blue,1440,360,Able Sisters,Cute,TopsTexTopOuterLYumekawa1
dress shirt,Gray,560,140,Able Sisters,Simple,TopsTexTopYshirtsLStandard1
dress shirt,Mint,560,140,Able Sisters,Simple,TopsTexTopYshirtsLStandard2
dress shirt,Pink,560,140,Able Sisters,Simple,TopsTexTopYshirtsLStandard3
dress shirt,White,560,140,Able Sisters,Simple,TopsTexTopYshirtsLStandard0
dress shirt,Blue,560,140,Able Sisters,Simple,TopsTexTopYshirtsLStandard4
earbuds combo,Green,1400,350,Able Sisters,Cool,TopsTexTopTshirtsLEarphone1
earbuds combo,Blue,1400,350,Able Sisters,Cool,TopsTexTopTshirtsLEarphone2
earbuds combo,Yellow,1400,350,Able Sisters,Cool,TopsTexTopTshirtsLEarphone3
earbuds combo,Brown,1400,350,Able Sisters,Cool,TopsTexTopTshirtsLEarphone0
eight-ball tee,NA,560,140,Nook Shopping Catalog,Active,TopsTexTopTshirtsHNumberball8
emblem blazer,Beige,1960,490,Able Sisters,Elegant,TopsTexTopYshirtsLBlazer2
emblem blazer,Berry red,1960,490,Able Sisters,Elegant,TopsTexTopYshirtsLBlazer3
emblem blazer,Navy blue,1960,490,Able Sisters,Elegant,TopsTexTopYshirtsLBlazer1
emblem blazer,Green,1960,490,Able Sisters,Elegant,TopsTexTopYshirtsLBlazer0
embroidered tank,Red,960,240,Able Sisters,Cute,TopsTexTopTshirtsNEmbroidery0
embroidered tank,Purple,960,240,Able Sisters,Cute,TopsTexTopTshirtsNEmbroidery1
